https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,22,143,0,1,1,2,2,0.0,0.39375,0.0,0.0,0.0,0.39375,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,1,61,0,1,0,1,2,0.35,0.9508333333333333,0.175,0.175,0.0,0.6008333333333333,0
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,1,61,0,1,0,2,2,0.35,0.9508333333333333,0.175,0.175,0.0,0.6008333333333333,0
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,1,46,0,1,0,1,2,0.0,1.0,0.0,0.0,0.0,1.0,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,1,46,0,1,0,2,2,0.0,1.0,0.0,0.0,0.0,1.0,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,1,58,0,1,0,1,2,0.0,1.0,0.0,0.0,0.0,1.0,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,1,58,0,1,0,2,2,0.0,1.0,0.0,0.0,0.0,1.0,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,1,82,0,1,0,1,2,0.0,0.525,0.0,0.0,0.0,0.525,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,1,82,0,1,0,2,2,0.0,0.525,0.0,0.0,0.0,0.525,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,2,97,0,1,0,1,2,0.0,0.8875,0.0,0.0,0.0,0.8875,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,2,97,0,1,0,2,2,0.0,0.8875,0.0,0.0,0.0,0.8875,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,2,124,0,1,0,1,2,0.62,0.54,0.20666666666666667,0.41333333333333333,0.41333333333333333,0.46,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,2,124,0,1,0,2,2,0.62,0.54,0.20666666666666667,0.41333333333333333,0.41333333333333333,0.46,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,0,80,0,1,0,1,2,1.0,0.0,0.525,0.525,0.525,-1.0,-1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,0,80,0,1,0,2,2,1.0,0.0,0.525,0.525,0.525,-1.0,-1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,2,56,0,1,0,1,2,0.0,0.65625,0.0,0.0,0.0,0.65625,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,2,56,0,1,0,2,2,0.0,0.65625,0.0,0.0,0.0,0.65625,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,1,82,0,1,0,1,2,0.0,0.575,0.0,0.0,0.0,0.575,1
https://www.youtube.com/watch?v=iFYWrDMfVNo,37.656,1700,27,1,82,0,1,0,2,2,0.0,0.575,0.0,0.0,0.0,0.575,1
