Visualizacoes;Like;Deslikes;Like Comentarios;Qtd Caracteres;Codigo;Opiniao;Emoji ;Densidade semantica;Dificuldade;Tristeza;Alegria;Medo;Aversao;Raiva;Pontuacao;Resultado
305.775;18000;37;;8;;1;;3;2;;;;;;;
305.775;18000;37;6;26;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;6;26;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;52;;1;;2;3;0.525;0.1425;;;;-0.2625;-1
305.775;18000;37;;52;;1;;3;2;0.525;0.1425;;;;-0.2625;-1
305.775;18000;37;;51;;1;;2;3;;;;;;;
305.775;18000;37;;51;;1;;3;2;;;;;;;
305.775;18000;37;2;27;1;;;2;3;;0.525;;;;0.525;1
305.775;18000;37;2;27;1;;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;40;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;40;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;26;;1;;2;3;;;;;;;
305.775;18000;37;;26;;1;;3;2;;;;;;;
305.775;18000;37;49;26;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;49;26;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;84;;1;;2;3;0.2625;;0.2625;;;-0.2625;-1
305.775;18000;37;;84;;1;;3;2;0.2625;;0.2625;;;-0.2625;-1
305.775;18000;37;;5;;1;;2;3;;;;;;;
305.775;18000;37;;5;;1;;3;2;;;;;;;
305.775;18000;37;9;26;;1;;2;3;0.525;;;;;-0.525;-1
305.775;18000;37;9;26;;1;;3;2;0.525;;;;;-0.525;-1
305.775;18000;37;;50;;1;;2;3;;0.75;;;;0.75;1
305.775;18000;37;;50;;1;;3;2;;0.75;;;;0.75;1
305.775;18000;37;21;48;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;21;48;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;4;26;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;4;26;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;59;;1;;2;3;0.525;;;1.0;0.7875;-1.0;-1
305.775;18000;37;;59;;1;;3;2;0.525;;;1.0;0.7875;-1.0;-1
305.775;18000;37;;2;;1;;2;3;;;;;;;
305.775;18000;37;;2;;1;;3;2;;;;;;;
305.775;18000;37;1;4;;1;;2;3;;;;;;;
305.775;18000;37;1;4;;1;;3;2;;;;;;;
305.775;18000;37;;23;;1;;2;3;;;;;;;
305.775;18000;37;;23;;1;;3;2;;;;;;;
305.775;18000;37;2;29;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;2;29;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;2;14;;1;;2;3;;;;;;;
305.775;18000;37;2;14;;1;;3;2;;;;;;;
305.775;18000;37;;30;;1;;2;3;;;;;;;
305.775;18000;37;;30;;1;;3;2;;;;;;;
305.775;18000;37;;11;;1;;2;3;;;;;;;
305.775;18000;37;;11;;1;;3;2;;;;;;;
305.775;18000;37;;30;;1;;2;3;;;;;;;
305.775;18000;37;;30;;1;;3;2;;;;;;;
305.775;18000;37;;4;;1;;2;3;;;;;;;
305.775;18000;37;;4;;1;;3;2;;;;;;;
305.775;18000;37;;4;;1;;2;3;;;;;;;
305.775;18000;37;;4;;1;;3;2;;;;;;;
305.775;18000;37;2;5;;1;;2;3;;;;;;;
305.775;18000;37;2;5;;1;;3;2;;;;;;;
56.769;2100;18;48;326;;1;;4;3;;0.8520833333333333;;;;0.8520833333333333;1
56.769;2100;18;48;326;;1;;2;2;;0.8520833333333333;;;;0.8520833333333333;1
56.769;2100;18;4;103;;1;;4;3;;0.859375;;;;0.859375;1
56.769;2100;18;4;103;;1;;2;2;;0.859375;;;;0.859375;1
56.769;2100;18;4;112;;1;;4;3;0.145;0.9361111111111111;;;;0.8555555555555555;1
56.769;2100;18;4;112;;1;;2;2;0.145;0.9361111111111111;;;;0.8555555555555555;1
56.769;2100;18;2;112;;1;;4;3;;0.6791666666666667;;;;0.6791666666666667;1
56.769;2100;18;2;112;;1;;2;2;;0.6791666666666667;;;;0.6791666666666667;1
56.769;2100;18;1;51;;1;;4;3;;0.7875;;;;0.7875;1
56.769;2100;18;1;51;;1;;2;2;;0.7875;;;;0.7875;1
56.769;2100;18;4;40;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;4;40;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;;78;;1;1;4;3;0.285;0.7875;;;;1.0;1
56.769;2100;18;;78;;1;1;2;2;0.285;0.7875;;;;1.0;1
56.769;2100;18;;56;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;;56;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;;83;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;;83;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;;147;;1;;4;3;;;;;;;
56.769;2100;18;;147;;1;;2;2;;;;;;;
56.769;2100;18;;111;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;;111;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;2;37;;1;;4;3;;0.7875;;;;0.7875;1
56.769;2100;18;2;37;;1;;2;2;;0.7875;;;;0.7875;1
56.769;2100;18;;118;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;;118;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;1;184;;1;;4;3;;0.7583333333333333;;;;0.7583333333333333;1
56.769;2100;18;1;184;;1;;2;2;;0.7583333333333333;;;;0.7583333333333333;1
56.769;2100;18;;177;;1;;4;3;0.3;1.0;;;;1.0;1
56.769;2100;18;;177;;1;;2;2;0.3;1.0;;;;1.0;1
56.769;2100;18;;207;;1;;4;3;;0.9027777777777778;;;;0.9027777777777778;1
56.769;2100;18;;207;;1;;2;2;;0.9027777777777778;;;;0.9027777777777778;1
56.769;2100;18;;48;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;;48;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;;157;1;;;4;3;0.2625;;0.2625;0.2625;0.2625;-0.2625;-1
56.769;2100;18;;157;1;;;2;2;0.2625;;0.2625;0.2625;0.2625;-0.2625;-1
56.769;2100;18;1;84;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;1;84;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;;28;;1;;4;3;;0.7875;;;;0.7875;1
56.769;2100;18;;28;;1;;2;2;;0.7875;;;;0.7875;1
56.769;2100;18;;48;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;;48;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;1;11;;1;1;4;3;;1.0;;;;1.0;1
56.769;2100;18;1;11;;1;1;2;2;;1.0;;;;1.0;1
56.769;2100;18;1;30;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;1;30;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;1;24;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;1;24;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;;86;;1;;4;3;;;;;;;
56.769;2100;18;;86;;1;;2;2;;;;;;;
56.769;2100;18;1;23;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;1;23;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;5;239;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;5;239;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;1;18;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;1;18;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;;14;;1;;4;3;;;;;;;
56.769;2100;18;;14;;1;;2;2;;;;;;;
56.769;2100;18;;97;;1;;4;3;;0.525;;;;0.525;1
56.769;2100;18;;97;;1;;2;2;;0.525;;;;0.525;1
56.769;2100;18;;51;;1;;4;3;;0.525;;;;0.525;1
56.769;2100;18;;51;;1;;2;2;;0.525;;;;0.525;1
56.769;2100;18;;59;;1;;4;3;;0.39375;;;;0.39375;1
56.769;2100;18;;59;;1;;2;2;;0.39375;;;;0.39375;1
56.769;2100;18;1;121;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;1;121;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;4;127;;1;;4;3;;0.65625;;;;0.65625;1
56.769;2100;18;4;127;;1;;2;2;;0.65625;;;;0.65625;1
56.769;2100;18;;364;1;;;4;3;0.175;0.30041666666666667;;0.35;0.175;-0.04958333333333333;
56.769;2100;18;;364;1;;;2;2;0.175;0.30041666666666667;;0.35;0.175;-0.04958333333333333;
56.769;2100;18;;163;;1;;4;3;;0.590625;;;;0.590625;1
56.769;2100;18;;163;;1;;2;2;;0.590625;;;;0.590625;1
56.769;2100;18;1;322;;1;;4;3;;0.415625;;;;0.415625;1
56.769;2100;18;1;322;;1;;2;2;;0.415625;;;;0.415625;1
56.769;2100;18;;41;;1;;4;3;;0.91875;;;;0.91875;1
56.769;2100;18;;41;;1;;2;2;;0.91875;;;;0.91875;1
56.769;2100;18;;46;;1;;4;3;;0.525;;;;0.525;1
56.769;2100;18;;46;;1;;2;2;;0.525;;;;0.525;1
56.769;2100;18;;91;;1;;4;3;;0.2625;;;;0.2625;1
56.769;2100;18;;91;;1;;2;2;;0.2625;;;;0.2625;1
56.769;2100;18;1;54;;1;;4;3;;1.0;;;;1.0;1
56.769;2100;18;1;54;;1;;2;2;;1.0;;;;1.0;1
56.769;2100;18;;9;;1;;4;3;;0.7291666666666666;;;;0.7291666666666666;1
56.769;2100;18;;9;;1;;2;2;;0.7291666666666666;;;;0.7291666666666666;1
56.769;2100;18;1;122;;1;;4;3;0.2;0.2;0.2;;0.2;;
56.769;2100;18;1;122;;1;;2;2;0.2;0.2;0.2;;0.2;;
56.769;2100;18;;37;;1;;4;3;;0.525;;;;0.525;1
56.769;2100;18;;37;;1;;2;2;;0.525;;;;0.525;1
56.769;2100;18;2;71;;1;;4;3;;0.2625;;;;0.2625;1
56.769;2100;18;2;71;;1;;2;2;;0.2625;;;;0.2625;1
56.769;2100;18;;53;;1;;4;3;;;;;;;
56.769;2100;18;;53;;1;;2;2;;;;;;;
56.769;2100;18;;9;;1;;4;3;;0.75;;;;0.75;1
56.769;2100;18;;9;;1;;2;2;;0.75;;;;0.75;1
56.769;2100;18;;55;1;;;4;3;;;;;;;
56.769;2100;18;;55;1;;;2;2;;;;;;;
56.769;2100;18;;58;;1;;4;3;;0.525;;;;0.525;1
56.769;2100;18;;58;;1;;2;2;;0.525;;;;0.525;1
56.769;2100;18;;14;1;;;4;3;;;;;;;
56.769;2100;18;;14;1;;;2;2;;;;;;;
56.769;2100;18;;111;;1;;4;3;;;;;;;
56.769;2100;18;;111;;1;;2;2;;;;;;;
56.769;2100;18;1;31;;1;;4;3;0.7875;;;;;-0.7875;-1
56.769;2100;18;1;31;;1;;2;2;0.7875;;;;;-0.7875;-1
56.769;2100;18;;4;;1;;4;3;;;;;;;
56.769;2100;18;;4;;1;;2;2;;;;;;;
56.769;2100;18;;27;;1;;4;3;;0.525;;;;0.525;1
56.769;2100;18;;27;;1;;2;2;;0.525;;;;0.525;1
56.769;2100;18;;21;;1;;4;3;;;;;;;
56.769;2100;18;;21;;1;;2;2;;;;;;;
9.400;142;3;2;186;1;;;2;4;;;;;;;
9.400;142;3;2;186;1;;;2;4;;;;;;;
9.400;142;3;3;92;;1;;2;4;0.525;;0.2625;0.2625;0.2625;-0.525;-1
9.400;142;3;3;92;;1;;2;4;0.525;;0.2625;0.2625;0.2625;-0.525;-1
9.400;142;3;;145;;1;;2;4;;0.75625;;;;0.75625;1
9.400;142;3;;145;;1;;2;4;;0.75625;;;;0.75625;1
9.400;142;3;;8;;1;;2;4;;1.0;;;;1.0;1
9.400;142;3;;8;;1;;2;4;;1.0;;;;1.0;1
9.400;142;3;;496;;1;;2;4;0.525;;0.525;0.525;0.39375;-0.525;-1
9.400;142;3;;496;;1;;2;4;0.525;;0.525;0.525;0.39375;-0.525;-1
9.400;142;3;;76;;1;;2;4;;0.525;;;;0.525;1
9.400;142;3;;76;;1;;2;4;;0.525;;;;0.525;1
9.400;142;3;4;97;;1;;2;4;0.525;0.1425;0.525;0.525;0.2625;-0.39375;-1
9.400;142;3;4;97;;1;;2;4;0.525;0.1425;0.525;0.525;0.2625;-0.39375;-1
9.400;142;3;;42;;1;;2;4;;;;;;;
9.400;142;3;;42;;1;;2;4;;;;;;;
9.400;142;3;3;23;;1;;2;4;;;;;;;
9.400;142;3;3;23;;1;;2;4;;;;;;;
9.400;142;3;;648;1;;;2;4;;0.91875;;;;0.91875;1
9.400;142;3;;648;1;;;2;4;;0.91875;;;;0.91875;1
9.400;142;3;1;26;;1;;2;4;;;;;;;
9.400;142;3;1;26;;1;;2;4;;;;;;;
4.534;46;4;;98;;1;;3;3;;;;;;;
4.534;46;4;;98;;1;;3;3;;;;;;;
254.834;6500;38;29;81;;1;;1;2;;0.56875;;;;0.56875;1
254.834;6500;38;29;81;;1;;1;2;;0.56875;;;;0.56875;1
254.834;6500;38;;56;;1;;1;2;;0.74375;;;;0.74375;1
254.834;6500;38;;56;;1;;1;2;;0.74375;;;;0.74375;1
254.834;6500;38;;102;;1;;1;2;;0.9625;;;;0.9625;1
254.834;6500;38;;102;;1;;1;2;;0.9625;;;;0.9625;1
254.834;6500;38;;82;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;82;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;46;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;46;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;115;;1;;1;2;;0.74375;;;;0.74375;1
254.834;6500;38;;115;;1;;1;2;;0.74375;;;;0.74375;1
254.834;6500;38;;69;;1;;1;2;;0.9375;;;;0.9375;1
254.834;6500;38;;69;;1;;1;2;;0.9375;;;;0.9375;1
254.834;6500;38;;44;;1;;1;2;;0.7291666666666666;;;;0.7291666666666666;1
254.834;6500;38;;44;;1;;1;2;;0.7291666666666666;;;;0.7291666666666666;1
254.834;6500;38;;73;;1;;1;2;;0.39375;;;;0.39375;1
254.834;6500;38;;73;;1;;1;2;;0.39375;;;;0.39375;1
254.834;6500;38;;183;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;183;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;176;;1;;1;2;;0.65625;;;;0.65625;1
254.834;6500;38;;176;;1;;1;2;;0.65625;;;;0.65625;1
254.834;6500;38;;130;;1;;1;2;;0.91875;;;;0.91875;1
254.834;6500;38;;130;;1;;1;2;;0.91875;;;;0.91875;1
254.834;6500;38;;140;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;140;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;1;59;;1;;1;2;;0.64375;;;;0.64375;1
254.834;6500;38;1;59;;1;;1;2;;0.64375;;;;0.64375;1
254.834;6500;38;;109;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;109;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;55;;1;;1;2;;;;;;;
254.834;6500;38;;55;;1;;1;2;;;;;;;
254.834;6500;38;;29;;1;;1;2;;0.8875;;;;0.8875;1
254.834;6500;38;;29;;1;;1;2;;0.8875;;;;0.8875;1
254.834;6500;38;;39;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;39;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;203;1;;;1;2;;0.525;;;;0.525;1
254.834;6500;38;;203;1;;;1;2;;0.525;;;;0.525;1
254.834;6500;38;;23;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;23;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;32;;1;;1;2;1.0;0.285;;;;-0.7875;-1
254.834;6500;38;;32;;1;;1;2;1.0;0.285;;;;-0.7875;-1
254.834;6500;38;91;168;;1;;1;2;0.778125;0.144375;0.259375;0.51875;0.51875;-0.5375;-1
254.834;6500;38;91;168;;1;;1;2;0.778125;0.144375;0.259375;0.51875;0.51875;-0.5375;-1
254.834;6500;38;;79;1;;;1;2;;;;;;;
254.834;6500;38;;79;1;;;1;2;;;;;;;
254.834;6500;38;2;34;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;2;34;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;41;;1;;1;2;;;;;;;
254.834;6500;38;;41;;1;;1;2;;;;;;;
254.834;6500;38;;10;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;10;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;120;;1;;1;2;0.7875;;0.7875;0.7875;0.7875;-0.7875;-1
254.834;6500;38;;120;;1;;1;2;0.7875;;0.7875;0.7875;0.7875;-0.7875;-1
254.834;6500;38;1;106;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;1;106;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;51;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;51;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;48;;1;;1;2;;0.2625;;;;0.2625;1
254.834;6500;38;;48;;1;;1;2;;0.2625;;;;0.2625;1
254.834;6500;38;;125;;1;;1;2;0.953125;0.1425;;;;-0.821875;-1
254.834;6500;38;;125;;1;;1;2;0.953125;0.1425;;;;-0.821875;-1
254.834;6500;38;22;60;;1;;1;2;;0.9375;;;;0.9375;1
254.834;6500;38;22;60;;1;;1;2;;0.9375;;;;0.9375;1
254.834;6500;38;2;296;1;;;1;2;;;;;;;
254.834;6500;38;2;296;1;;;1;2;;;;;;;
254.834;6500;38;;95;;1;;1;2;;0.7;;;;0.7;1
254.834;6500;38;;95;;1;;1;2;;0.7;;;;0.7;1
254.834;6500;38;;46;;1;;1;2;;0.9375;;;;0.9375;1
254.834;6500;38;;46;;1;;1;2;;0.9375;;;;0.9375;1
254.834;6500;38;;19;;1;;1;2;;0.4375;;;;0.4375;1
254.834;6500;38;;19;;1;;1;2;;0.4375;;;;0.4375;1
254.834;6500;38;;76;;1;;1;2;;0.43125;;;;0.43125;1
254.834;6500;38;;76;;1;;1;2;;0.43125;;;;0.43125;1
254.834;6500;38;;113;;1;;1;2;0.15;0.5125;;;0.15;0.3875;1
254.834;6500;38;;113;;1;;1;2;0.15;0.5125;;;0.15;0.3875;1
254.834;6500;38;;53;;1;;1;2;;;;;;;
254.834;6500;38;;53;;1;;1;2;;;;;;;
254.834;6500;38;;9;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;9;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;46;;1;;1;2;;0.7875;;;;0.7875;1
254.834;6500;38;;46;;1;;1;2;;0.7875;;;;0.7875;1
254.834;6500;38;;45;;1;;1;2;;0.93125;;;;0.93125;1
254.834;6500;38;;45;;1;;1;2;;0.93125;;;;0.93125;1
254.834;6500;38;26;85;;1;;1;2;0.39375;;0.2625;0.2625;0.2625;-0.39375;-1
254.834;6500;38;26;85;;1;;1;2;0.39375;;0.2625;0.2625;0.2625;-0.39375;-1
254.834;6500;38;;22;;1;;1;2;;;;;;;
254.834;6500;38;;22;;1;;1;2;;;;;;;
254.834;6500;38;;66;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;66;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;3;68;;1;;1;2;;0.2625;;;;0.2625;1
254.834;6500;38;3;68;;1;;1;2;;0.2625;;;;0.2625;1
254.834;6500;38;;231;1;;;1;2;0.30666666666666664;0.2966666666666667;0.2;0.2;0.2;-0.22666666666666666;
254.834;6500;38;;231;1;;;1;2;0.30666666666666664;0.2966666666666667;0.2;0.2;0.2;-0.22666666666666666;
254.834;6500;38;;459;1;;;1;2;;;;;;;
254.834;6500;38;;459;1;;;1;2;;;;;;;
254.834;6500;38;;29;;1;;1;2;;;;;;;
254.834;6500;38;;29;;1;;1;2;;;;;;;
254.834;6500;38;;44;;1;;1;2;;0.525;;;;0.525;1
254.834;6500;38;;44;;1;;1;2;;0.525;;;;0.525;1
254.834;6500;38;2;13;;1;;1;2;;;;;;;
254.834;6500;38;2;13;;1;;1;2;;;;;;;
254.834;6500;38;;46;;1;;1;2;;;;;;;
254.834;6500;38;;46;;1;;1;2;;;;;;;
254.834;6500;38;;67;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;67;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;1;146;;1;;1;2;;;;;;;
254.834;6500;38;1;146;;1;;1;2;;;;;;;
254.834;6500;38;;57;;1;;1;2;;;;;;;
254.834;6500;38;;57;;1;;1;2;;;;;;;
254.834;6500;38;;190;;1;;1;2;;0.44375;;;;0.44375;1
254.834;6500;38;;190;;1;;1;2;;0.44375;;;;0.44375;1
254.834;6500;38;5;67;;1;;1;2;;;;;;;
254.834;6500;38;5;67;;1;;1;2;;;;;;;
254.834;6500;38;;43;;1;;1;2;;;;;;;
254.834;6500;38;;43;;1;;1;2;;;;;;;
254.834;6500;38;;39;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;39;;1;;1;2;;1.0;;;;1.0;1
254.834;6500;38;;182;;1;;1;2;;;;;;;
254.834;6500;38;;182;;1;;1;2;;;;;;;
254.834;6500;38;;31;;1;;1;2;;0.25;;;;0.25;1
254.834;6500;38;;31;;1;;1;2;;0.25;;;;0.25;1
254.834;6500;38;;1181;1;;;1;2;;0.6125;;;;0.6125;1
254.834;6500;38;;1181;1;;;1;2;;0.6125;;;;0.6125;1
254.834;6500;38;2;140;1;;;1;2;0.525;;;;;-0.525;-1
254.834;6500;38;2;140;1;;;1;2;0.525;;;;;-0.525;-1
254.834;6500;38;;9;;1;;1;2;;0.525;;;;0.525;1
254.834;6500;38;;9;;1;;1;2;;0.525;;;;0.525;1
254.834;6500;38;;37;;1;;1;2;;0.2625;;;;0.2625;1
254.834;6500;38;;37;;1;;1;2;;0.2625;;;;0.2625;1
254.834;6500;38;;74;;1;;1;2;0.525;;;;;-0.525;-1
254.834;6500;38;;74;;1;;1;2;0.525;;;;;-0.525;-1
254.834;6500;38;;40;1;;;1;2;;;;;;;
254.834;6500;38;;40;1;;;1;2;;;;;;;
254.834;6500;38;;87;1;;;1;2;;;;;;;
254.834;6500;38;;87;1;;;1;2;;;;;;;
254.834;6500;38;;18;;1;;1;2;;;;;;;
254.834;6500;38;;18;;1;;1;2;;;;;;;
254.834;6500;38;;33;;1;;1;2;;;;;;;
254.834;6500;38;;33;;1;;1;2;;;;;;;
254.834;6500;38;;14;;1;;1;2;;0.2625;;;;0.2625;1
254.834;6500;38;;14;;1;;1;2;;0.2625;;;;0.2625;1
254.834;6500;38;;35;;1;;1;2;;;;;;;
254.834;6500;38;;35;;1;;1;2;;;;;;;
254.834;6500;38;1;2;;1;;1;2;;;;;;;
254.834;6500;38;1;2;;1;;1;2;;;;;;;
254.834;6500;38;;17;;1;;1;2;;;;;;;
254.834;6500;38;;17;;1;;1;2;;;;;;;
254.834;6500;38;;11;;1;;1;2;;;;;;;
254.834;6500;38;;11;;1;;1;2;;;;;;;
254.834;6500;38;;16;;1;;1;2;;0.525;;;;0.525;1
254.834;6500;38;;16;;1;;1;2;;0.525;;;;0.525;1
254.834;6500;38;1;6;;1;;1;2;;;;;;;
254.834;6500;38;1;6;;1;;1;2;;;;;;;
254.834;6500;38;;16;;1;;1;2;;0.525;;;;0.525;1
254.834;6500;38;;16;;1;;1;2;;0.525;;;;0.525;1
254.834;6500;38;;15;;1;;1;2;;;;;;;
254.834;6500;38;;15;;1;;1;2;;;;;;;
254.834;6500;38;;18;;1;;1;2;;0.525;;;;0.525;1
254.834;6500;38;;18;;1;;1;2;;0.525;;;;0.525;1
254.834;6500;38;;1181;1;;;1;2;;0.6125;;;;0.6125;1
254.834;6500;38;;1181;1;;;1;2;;0.6125;;;;0.6125;1
254.834;6500;38;;15;;1;;1;2;;;;;;;
254.834;6500;38;;15;;1;;1;2;;;;;;;
196.649;6200;;1;;1;3;;0.525;;;;0.525;1;;0.2625;1
115;60;;1;;3;3;;0.525;;;;0.525;1;;0.2625;1
115;60;;1;;1;3;;;;;;;;;0.2625;1
19;132;;1;;3;3;;;;;;;;;0.525;1
19;132;;1;;1;3;;1.0;;;;1.0;1;;0.525;1
17;118;;1;;3;3;;1.0;;;;1.0;1;;;
17;118;;1;;1;3;;0.525;;;;0.525;1;;;
;60;;1;;3;3;;0.525;;;;0.525;1;;;
;60;;1;;1;3;;0.9375;;;;0.9375;1;;;
3;153;;1;;3;3;;0.9375;;;;0.9375;1;;;
3;153;;1;;1;3;0.63;1.0;;;;0.37;;;;
3;99;;1;;3;3;0.63;1.0;;;;0.37;;;;
3;99;;1;1;1;3;;0.4375;;;;0.4375;1;;;
1;86;;1;1;3;3;;0.4375;;;;0.4375;1;;0.7875;1
1;86;1;;;1;3;0.3;0.4375;;;;0.375;;;0.7875;1
1;254;1;;;3;3;0.3;0.4375;;;;0.375;;;;
1;254;;1;;1;3;;0.39375;;;;0.39375;1;;;
;80;;1;;3;3;;0.39375;;;;0.39375;1;0.34125;0.3201041666666667;
;80;;1;;1;3;;0.525;;;;0.525;1;0.34125;0.3201041666666667;
;73;;1;;3;3;;0.525;;;;0.525;1;;0.525;1
;73;;1;;1;3;;0.975;;;;0.975;1;;0.525;1
;53;;1;;3;3;;0.975;;;;0.975;1;;;
;53;;1;1;1;3;;0.771875;;;;0.771875;1;;;
;94;;1;1;3;3;;0.771875;;;;0.771875;1;0.3125;-0.3125;-1
;94;;1;;1;3;;1.0;;;;1.0;1;0.3125;-0.3125;-1
14;38;;1;;3;3;;1.0;;;;1.0;1;;0.321875;1
14;38;1;;;1;3;0.42;1.0;0.21;0.21;0.21;0.58;;;0.321875;1
;109;1;;;3;3;0.42;1.0;0.21;0.21;0.21;0.58;;;0.525;1
;109;;1;;1;3;;0.721875;;;;0.721875;1;;0.525;1
;148;;1;;3;3;;0.721875;;;;0.721875;1;;0.2625;1
;148;;1;;1;3;;1.0;;;;1.0;1;;0.2625;1
1;67;;1;;3;3;;1.0;;;;1.0;1;;;
1;67;;1;;1;3;;0.6875;;;;0.6875;1;;;
;135;;1;;3;3;;0.6875;;;;0.6875;1;;;
;135;;1;;1;3;;0.3125;;;;0.3125;1;;;
;36;;1;;3;3;;0.3125;;;;0.3125;1;;;
;36;;1;;1;3;;1.0;;;;1.0;1;;;
;58;;1;;3;3;;1.0;;;;1.0;1;;;
;58;;1;;1;3;;0.590625;;;;0.590625;1;;;
1;154;;1;;3;3;;0.590625;;;;0.590625;1;;;
1;154;;1;;1;3;;0.525;;;;0.525;1;;;
;57;;1;;3;3;;0.525;;;;0.525;1;;0.459375;1
;57;;1;;1;3;;0.7875;;;;0.7875;1;;0.459375;1
;230;;1;;3;3;;0.7875;;;;0.7875;1;;;
;230;;1;;1;3;;0.2625;;;;0.2625;1;;;
1;74;;1;;3;3;;0.2625;;;;0.2625;1;;;
1;74;;1;;1;3;;0.6875;;;;0.6875;1;;;
;42;;1;;3;3;;0.6875;;;;0.6875;1;;-0.5125;-1
;42;;1;;1;3;;0.7875;;;;0.7875;1;;-0.5125;-1
;82;;1;;3;3;;0.7875;;;;0.7875;1;;0.3;1
;82;;1;;1;3;;0.9375;;;;0.9375;1;;0.3;1
;82;;1;;3;3;;0.9375;;;;0.9375;1;;;
;82;;1;;1;3;;0.8875;;;;0.8875;1;;;
;47;;1;;3;3;;0.8875;;;;0.8875;1;;0.25;1
;47;1;;;1;3;;0.525;;;;0.525;1;;0.25;1
1;467;1;;;3;3;;0.525;;;;0.525;1;;0.7875;1
1;467;;1;;1;3;;1.0;;;;1.0;1;;0.7875;1
;22;;1;;3;3;;1.0;;;;1.0;1;;0.9375;1
;22;;1;;1;3;;1.0;;;;1.0;1;;0.9375;1
