07/12/2019,08:00,Biskra U21, Bordj Bou Arreridj U21, 2, 0, 2.56,3.35,2.39,
07/12/2019,07:00,Bel Abbes U21, MC Alger U21, 0, 2, 3.20,3.47,1.98,
07/12/2019,07:00,CR Belouizdad U21, Saoura U21, 1, 0, 4.56,3.36,1.71,
07/12/2019,07:00,ES Setif U21, Mlila U21, 2, 1, 1.05,9.80,21.38,
07/12/2019,07:00,Hussein Dey U21, Magra U21, 2, 1, 1.64,3.93,4.11,
30/11/2019,10:00,Saoura U21, ASO Chlef U21, 3, 1, 1.38,4.68,5.71,
30/11/2019,08:00,Constantine U21, ES Setif U21, 2, 1, 2.98,3.46,2.08,
30/11/2019,07:00,Bordj Bou Arreridj U21, Hussein Dey U21, 3, 2, 1.56,4.15,4.52,
30/11/2019,07:00,MC Alger U21, CR Belouizdad U21, 1, 1, 1.61,4.06,4.33,
30/10/2019,10:00,ASO Chlef U21, Constantine U21, 0, 0, 2.24,3.60,2.63,
30/10/2019,10:00,Bordj Bou Arreridj U21, Oran U21, 0, 0, 1.91,3.56,3.34,
30/10/2019,09:00,Magra U21, USM Alger U21, 0, 1, 2.42,3.37,2.52,
30/10/2019,08:00,CR Belouizdad U21, ES Setif U21, 1, 2, 4.54,3.71,1.65,
30/10/2019,07:00,Hussein Dey U21, Saoura U21, 0, 2, 3.90,3.81,1.73,
23/10/2019,12:00,Saoura U21, Magra U21, 1, 0, 1.17,6.44,10.28,
23/10/2019,07:00,MC Alger U21, Hussein Dey U21, 2, 2, 1.73,3.93,3.77,
23/10/2019,06:00,Bel Abbes U21, CR Belouizdad U21, 1, 0, 2.51,3.44,2.42,
23/10/2019,06:00,Constantine U21, Kabylie U21, 1, 1, 2.10,3.39,3.02,
23/10/2019,06:00,ES Setif U21, ASO Chlef U21, 6, 1, 1.43,4.32,5.82,
23/10/2019,06:00,Mlila U21, Biskra U21, 2, 3, 2.30,3.51,2.59,
23/10/2019,06:00,Oran U21, Paradou U21, 1, 3, 3.25,3.60,1.94,
23/10/2019,06:00,USM Alger U21, Bordj Bou Arreridj U21, 1, 2, 1.86,3.64,3.45,
12/10/2019,12:00,Saoura U21, Paradou U21, 2, 0, 2.51,3.62,2.33,
06/10/2019,06:00,Bordj Bou Arreridj U21, Saoura U21, 2, 2, 2.74,3.23,2.34,
05/10/2019,06:00,ASO Chlef U21, Bel Abbes U21, 3, 1, 1.61,3.58,5.02,
05/10/2019,06:00,Biskra U21, Constantine U21, 1, 3, 3.58,3.68,1.82,
05/10/2019,06:00,Kabylie U21, ES Setif U21, 2, 3, 2.42,3.29,2.62,
05/10/2019,06:00,Magra U21, MC Alger U21, 1, 4, 2.49,3.52,2.43,
05/10/2019,06:00,Oran U21, USM Alger U21, 0, 0, 1.84,3.53,3.62,
30/08/2019,05:00,Magra U21, Bel Abbes U21, 3, 1, 2.07,3.50,3.04,
24/08/2019,05:00,ASO Chlef U21, Hussein Dey U21, 1, 2, 2.45,3.15,2.66,
24/08/2019,05:00,Bel Abbes U21, Bordj Bou Arreridj U21, 1, 0, 2.82,3.21,2.30,
24/08/2019,05:00,ES Setif U21, Oran U21, 3, 3, 1.67,3.46,4.56,
24/08/2019,05:00,Mlila U21, Saoura U21, 0, 2, 5.13,3.43,1.63,
19/08/2019,05:00,Constantine U21, USM Alger U21, 2, 1, 2.62,3.43,2.31,
19/08/2019,05:00,CR Belouizdad U21, Magra U21, 3, 0, 2.16,3.41,2.89,
19/08/2019,05:00,Kabylie U21, Biskra U21, 3, 0, 1.63,3.73,4.55,
19/08/2019,05:00,Paradou U21, MC Alger U21, 4, 1, 1.61,3.84,4.54,
17/08/2019,05:00,Oran U21, Bel Abbes U21, 5, 2, 1.38,4.52,6.22,
16/08/2019,05:00,MC Alger U21, Mlila U21, 3, 0, 1.47,4.32,5.31,
15/08/2019,05:00,Biskra U21, Paradou U21, 0, 1, 5.48,4.19,1.46,
15/08/2019,05:00,Bordj Bou Arreridj U21, CR Belouizdad U21, 3, 0, 1.60,3.87,4.60,
15/08/2019,05:00,Hussein Dey U21, Kabylie U21, 0, 0, 2.68,3.41,2.30,
15/08/2019,05:00,Magra U21, ASO Chlef U21, 1, 2, 2.35,3.41,2.61,
15/08/2019,05:00,Saoura U21, Constantine U21, 1, 0, 1.32,4.82,6.91,
15/08/2019,05:00,USM Alger U21, ES Setif U21, 1, 2, 2.40,3.37,2.51,
19/02/2023,14:30,FC Santa Coloma, Atletic Escaldes, 0, 3, 2.20,3.02,3.18,
19/02/2023,12:00,Inter Escaldes, UE Santa Coloma, 1, 0, 1.78,3.40,4.09,
19/02/2023,09:30,Sant Julia, Ordino, 3, 2, 4.10,3.62,1.73,
19/02/2023,07:00,UE Engordany, Penya, 1, 0, 1.96,3.68,3.18,
12/02/2023,14:30,Penya, Inter Escaldes, 2, 2, 13.30,6.82,1.14,
12/02/2023,12:00,UE Santa Coloma, FC Santa Coloma, 0, 0, 3.37,3.09,2.08,
12/02/2023,09:30,Ordino, UE Engordany, 1, 2, 2.65,3.26,2.40,
12/02/2023,07:00,Atletic Escaldes, Sant Julia, 6, 1, 1.02,11.76,36.69,
05/02/2023,14:30,UE Engordany, Sant Julia, 2, 0, 1.67,4.09,3.90,
05/02/2023,12:00,FC Santa Coloma, Penya, 3, 2, 1.09,8.00,17.04,
05/02/2023,09:30,UE Santa Coloma, Atletic Escaldes, 2, 0, 3.67,3.16,1.94,
05/02/2023,07:00,Inter Escaldes, Ordino, 0, 1, 1.09,7.98,17.77,
29/01/2023,14:30,Sant Julia, Inter Escaldes, 0, 6, 12.22,6.37,1.16,
29/01/2023,12:00,Atletic Escaldes, UE Engordany, 2, 0, 1.37,4.31,7.17,
29/01/2023,09:30,Ordino, FC Santa Coloma, 1, 4, 8.36,4.71,1.30,
29/01/2023,07:00,Penya, UE Santa Coloma, 1, 1, 10.48,5.50,1.22,
18/12/2022,15:30,UE Santa Coloma, Ordino, 1, 1, 1.27,5.20,8.25,
18/12/2022,09:30,Sant Julia, Penya, 2, 3, 1.37,4.56,6.64,
18/12/2022,07:00,Inter Escaldes, FC Santa Coloma, 2, 1, 2.10,3.46,2.92,
23/10/2022,08:30,Inter Escaldes, Penya, 2, 0, 1.20,5.57,11.92,
23/10/2022,06:00,Ordino, Atletic Escaldes, 0, 3, 8.33,4.52,1.32,
16/10/2022,13:30,Atletic Escaldes, Penya, 3, 0, 1.26,5.23,8.78,
16/10/2022,11:00,Inter Escaldes, UE Santa Coloma, 1, 3, 1.47,3.90,6.10,
16/10/2022,08:30,UE Engordany, Sant Julia, 2, 1, 2.57,3.09,2.56,
16/10/2022,06:00,FC Santa Coloma, Ordino, 1, 1, 1.35,4.38,7.04,
09/10/2022,13:30,Sant Julia, UE Santa Coloma, 0, 3, 2.35,3.34,2.61,
09/10/2022,11:00,Penya, FC Santa Coloma, 0, 2, 7.50,4.58,1.33,
09/10/2022,08:30,Ordino, UE Engordany, 5, 3, 2.91,3.37,2.14,
09/10/2022,06:00,Atletic Escaldes, Inter Escaldes, 2, 1, 2.98,3.05,2.27,
02/10/2022,13:30,FC Santa Coloma, Atletic Escaldes, 1, 1, 1.84,3.65,3.55,
02/10/2022,11:00,UE Santa Coloma, Ordino, 0, 0, 1.43,4.04,6.29,
02/10/2022,08:30,UE Engordany, Penya, 1, 0, 2.07,3.81,2.78,
02/10/2022,06:00,Inter Escaldes, Sant Julia, 1, 1, 1.75,3.34,4.27,
18/09/2022,13:30,Ordino, Sant Julia, 0, 1, 4.17,3.69,1.70,
18/09/2022,11:00,Atletic Escaldes, UE Engordany, 1, 0, 1.61,4.05,4.21,
18/09/2022,08:30,FC Santa Coloma, Inter Escaldes, 2, 2, 1.87,3.55,3.49,
18/09/2022,06:00,Penya, UE Santa Coloma, 1, 1, 4.87,4.04,1.54,
11/09/2022,13:30,Inter Escaldes, Ordino, 2, 1, 1.20,5.71,10.86,
11/09/2022,11:00,Sant Julia, Penya, 0, 0, 1.25,5.50,8.77,
01/06/2022,15:30,UE Engordany, La Massana, 4, 1, 1.29,5.19,8.23,
29/05/2022,15:00,La Massana, UE Engordany, 0, 3, 2.98,3.71,2.03,
22/05/2022,12:00,Sant Julia, Inter Escaldes, 2, 2, 4.57,3.48,1.68,
22/05/2022,12:00,UE Santa Coloma, Atletic Escaldes, 1, 1, 2.18,3.24,3.08,
22/05/2022,06:00,FC Santa Coloma, UE Engordany, 8, 1, 1.14,6.45,13.52,
21/05/2022,15:30,Carroi, Ordino, 1, 1, 5.14,4.04,1.52,
15/05/2022,12:00,Atletic Escaldes, Sant Julia, 1, 2, 2.37,3.22,2.86,
15/05/2022,12:00,Inter Escaldes, UE Santa Coloma, 1, 3, 1.67,3.55,4.52,
14/05/2022,15:30,Ordino, FC Santa Coloma, 2, 3, 5.97,4.29,1.42,
14/05/2022,15:30,UE Engordany, Carroi, 1, 2, 1.09,8.35,16.68,
08/05/2022,13:30,Inter Escaldes, Atletic Escaldes, 4, 1, 1.56,3.70,5.22,
08/05/2022,11:00,UE Santa Coloma, Sant Julia, 0, 0, 2.12,3.06,3.28,
08/05/2022,08:30,Ordino, UE Engordany, 2, 1, 2.57,3.24,2.46,
08/05/2022,06:00,FC Santa Coloma, Carroi, 1, 2, 1.02,13.91,50.61,
01/05/2022,13:30,Atletic Escaldes, UE Santa Coloma, 3, 2, 2.21,3.08,3.13,
01/05/2022,11:00,Inter Escaldes, Sant Julia, 4, 1, 1.73,3.54,4.15,
01/05/2022,08:30,UE Engordany, FC Santa Coloma, 1, 4, 4.65,3.89,1.59,
01/05/2022,06:00,Ordino, Carroi, 2, 2, 1.16,6.78,11.47,
24/04/2022,13:30,Sant Julia, Atletic Escaldes, 1, 1, 2.33,3.15,2.82,
24/04/2022,11:00,UE Santa Coloma, Inter Escaldes, 1, 0, 3.77,2.97,1.99,
13/02/2022,14:30,Ordino, Inter Escaldes, 0, 7, 6.07,4.13,1.43,
13/02/2022,12:00,UE Santa Coloma, FC Santa Coloma, 1, 1, 4.06,3.17,1.84,
13/02/2022,09:30,Atletic Escaldes, Sant Julia, 2, 3, 2.26,3.30,2.77,
13/02/2022,07:00,UE Engordany, Carroi, 1, 0, 1.41,4.50,5.88,
06/02/2022,14:30,UE Santa Coloma, Carroi, 1, 2, 1.11,7.27,16.95,
06/02/2022,12:00,Inter Escaldes, Sant Julia, 1, 0, 2.49,3.05,2.64,
06/02/2022,09:30,Ordino, UE Engordany, 1, 0, 2.80,2.99,2.47,
06/02/2022,07:00,Atletic Escaldes, FC Santa Coloma, 2, 1, 2.45,3.03,2.73,
03/02/2022,12:00,UE Engordany, Inter Escaldes, 1, 2, 6.10,4.20,1.43,
02/02/2022,16:45,Ordino, FC Santa Coloma, 0, 0, 5.39,4.35,1.46,
30/01/2022,14:30,Sant Julia, Ordino, 1, 1, 1.16,6.69,11.60,
30/01/2022,12:00,Carroi, Atletic Escaldes, 1, 2, 17.97,8.18,1.09,
30/01/2022,09:30,FC Santa Coloma, Inter Escaldes, 3, 2, 3.62,3.45,1.85,
30/01/2022,07:00,UE Engordany, UE Santa Coloma, 1, 1, 3.69,3.71,1.79,
26/01/2022,16:45,FC Santa Coloma, UE Santa Coloma, 3, 1, -,-,-,
20/01/2022,16:45,UE Santa Coloma, Ordino, 1, 0, 1.61,3.87,4.46,
20/01/2022,12:00,Atletic Escaldes, UE Engordany, 3, 1, 1.40,4.05,6.98,
19/01/2022,16:45,Inter Escaldes, Carroi, 4, 2, 1.06,10.99,20.00,
19/01/2022,13:00,Sant Julia, FC Santa Coloma, 0, 0, 2.41,3.12,2.70,
09/01/2022,07:00,UE Santa Coloma, Atletic Escaldes, 1, 3, 2.45,3.08,2.67,
19/12/2021,14:30,Sant Julia, UE Engordany, 3, 2, 1.37,4.60,6.56,
19/12/2021,12:00,FC Santa Coloma, Carroi, 3, 0, -,-,-,
19/12/2021,09:30,Inter Escaldes, UE Santa Coloma, 2, 2, 1.71,3.61,4.12,
19/12/2021,07:00,Atletic Escaldes, Ordino, 3, 0, 1.58,3.93,4.71,
28/11/2021,14:30,Atletic Escaldes, Inter Escaldes, 1, 1, 3.14,3.14,2.34,
28/11/2021,12:00,UE Engordany, FC Santa Coloma, 2, 4, 2.53,3.33,2.53,
28/11/2021,07:00,UE Santa Coloma, Sant Julia, 1, 1, 2.33,3.33,2.77,
21/11/2021,07:00,Carroi, UE Engordany, 1, 4, 4.99,4.13,1.51,
31/10/2021,14:30,UE Santa Coloma, UE Engordany, 1, 0, 1.94,3.46,3.30,
31/10/2021,12:00,Atletic Escaldes, Carroi, 3, 1, 1.23,5.17,9.23,
19/09/2021,08:30,UE Santa Coloma, FC Santa Coloma, 2, 1, 2.87,3.37,2.15,
19/09/2021,06:00,UE Engordany, Carroi, 3, 1, 1.49,3.92,5.49,
02/06/2021,15:30,Carroi, La Massana, 3, 1, 1.41,4.61,5.75,
29/05/2021,15:30,La Massana, Carroi, 0, 2, 5.22,4.26,1.52,
23/05/2021,11:30,Sant Julia, Inter Escaldes, 1, 0, 4.48,3.83,1.62,
22/05/2021,15:45,UE Santa Coloma, UE Engordany, 4, 6, 2.20,3.57,2.74,
16/05/2021,11:30,FC Santa Coloma, Sant Julia, 1, 0, 2.86,3.55,2.13,
16/05/2021,06:30,UE Engordany, Carroi, 1, 1, 1.59,3.96,4.51,
12/05/2021,15:30,Inter Escaldes, Sant Julia, 1, 0, 1.86,3.74,3.48,
09/05/2021,06:30,UE Engordany, Penya, 4, 3, 1.03,12.47,37.89,
02/05/2021,11:30,FC Santa Coloma, Atletic Escaldes, 0, 0, 2.45,3.52,2.46,
25/04/2021,11:30,Sant Julia, FC Santa Coloma, 2, 0, 2.90,3.53,2.13,
25/04/2021,06:30,UE Santa Coloma, Penya, 9, 0, 1.06,10.96,17.81,
22/04/2021,15:30,UE Santa Coloma, Carroi, 1, 1, 1.35,4.99,6.28,
21/04/2021,15:30,Penya, UE Engordany, 0, 4, 15.66,8.35,1.08,
11/04/2021,06:30,Atletic Escaldes, FC Santa Coloma, 0, 2, 2.33,3.52,2.54,
14/03/2021,12:30,UE Engordany, Carroi, 1, 1, 1.20,5.42,11.51,
14/03/2021,07:30,FC Santa Coloma, Inter Escaldes, 1, 1, 2.92,3.23,2.18,
07/03/2021,12:30,Inter Escaldes, Atletic Escaldes, 0, 0, 1.70,3.63,3.93,
07/03/2021,07:30,UE Santa Coloma, UE Engordany, 3, 1, 4.27,3.46,1.68,
28/02/2021,12:30,FC Santa Coloma, UE Santa Coloma, 1, 0, 1.78,3.28,3.94,
